id,category,sortorder,fullname,shortname,idnumber,summaryformat,format,showgrades,newsitems,relativedatesmode,marker,maxbytes,legacyfiles,showreports,visible,visibleold,downloadcontent,groupmode,groupmodeforce,defaultgroupingid,lang,calendartype,theme,requested,enablecompletion,completionnotify,originalcourseid,showactivitydates,showcompletionconditions
1654,70,740071,English 9 [Integrity],ENG_09 Integrity SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1655,70,740070,Araling Panlipunan 9 [Innovation],AP_09 Innovation SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1656,70,740069,Araling Panlipunan 9 [Integrity],AP_09 Integrity SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1657,70,740068,Science 9 [Innovation],SCIE_09 Innovation SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1658,70,740067,Science 9 [Integrity],SCIE_09 Integrity SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1659,70,740066,Filipino 10 [Innovation],FIL_10 Innovation SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1660,70,740065,Filipino 10 [Integrity],FIL_10 Integrity SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1661,70,740064,English 10 [Innovation],ENG_10 Innovation SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1662,70,740063,English 10 [Integrity],ENG_10 Integrity SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1663,70,740062,Araling Panlipunan 10 [Innovation],AP_10 Innovation SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1664,70,740061,Araling Panlipunan 10 [Integrity],AP_10 Integrity SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1665,70,740060,Science 10 [Innovation],SCIE_10 Innovation SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1666,70,740059,Science 10 [Integrity],SCIE_10 Integrity SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1667,71,760098,Personal Development [11ABM],11PERDEV 11ABM 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1668,71,760097,Personal Development [11HUMSS],11PERDEV 11HUMSS 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1669,71,760096,Personal Development [11STEM01],11PERDEV 11STEM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1670,71,760095,Personal Development [11STEM02],11PERDEV 11STEM02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1671,71,760094,Disciplines and Ideas in the Social Sciences 1 [11HUMSS],11DISS1 11HUMSS 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1672,71,760093,"Community Engagement, Solidarity, and Citizenship [12HUMSS]",12CESC 12HUMSS 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1673,71,760092,Philippine Politics and Government [11HUMSS],11PPG 11HUMSS 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1674,71,760091,Komunikasyon at Pananaliksik sa Wika at Kultura [11ABM],11KPWKP 11ABM 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1675,71,760090,Komunikasyon at Pananaliksik sa Wika at Kultura [11HUMSS],11KPWKP 11HUMSS 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1676,71,760089,Komunikasyon at Pananaliksik sa Wika at Kultura [11STEM01],11KPWKP 11STEM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1677,71,760088,Komunikasyon at Pananaliksik sa Wika at Kultura [11STEM02],11KPWKP 11STEM02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1678,71,760087,Oral Communication in Context [11ABM],11ORAL 11ABM 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1679,71,760086,Oral Communication in Context [11HUMSS],11ORAL 11HUMSS 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1680,71,760085,Oral Communication in Context [11STEM01],11ORAL 11STEM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1681,71,760084,Oral Communication in Context [11STEM02],11ORAL 11STEM02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1682,71,760083,Earth Science [11STEM01],11ES 11STEM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1683,71,760082,Earth Science [11STEM02],11ES 11STEM02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1684,71,760081,Disaster Readiness and Risk Reduction [11STEM01],11DRRR 11STEM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1685,71,760080,Disaster Readiness and Risk Reduction [11STEM02],11DRRR 11STEM02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1686,71,760079,Earth and Life Science [11ABM],11ELS 11ABM 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1687,71,760078,Earth and Life Science [11HUMSS],11ELS 11HUMSS 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1688,71,760077,"Understanding Culture, Society, and Politics [12ABM]",12UCSP 12ABM 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1689,71,760076,"Understanding Culture, Society, and Politics [12HUMMS]",12UCSP 12HUMMS 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1690,71,760075,"Understanding Culture, Society, and Politics [12STEM02]",12UCSP 12STEM02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1691,71,760074,"Understanding Culture, Society, and Politics [12STEM01]",12UCSP 12STEM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1692,71,760073,Media and Information Literacy [12STEM01],12MIL 12STEM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1693,71,760072,Media and Information Literacy [12ABM],12MIL 12ABM 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1694,71,760071,Media and Information Literacy [12HUMSS],12MIL 12HUMMS 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1695,71,760070,Media and Information Literacy [12STEM02],12MIL 12STEM02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1696,71,760069,Creative Writing [12HUMSS],12CW 12HUMSS 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1697,71,760068,Pagsulat ng Filipino sa Piling Larangan - Akademik [12STEM01],12PFPL 12STEM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1698,71,760067,Pagsulat ng Filipino sa Piling Larangan - Akademik [12STEM02],12PFPL 12STEM02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1699,71,760066,Pagsulat ng Filipino sa Piling Larangan - Akademik [12ABM],12PFPL 12ABM 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1700,71,760065,Pagsulat ng Filipino sa Piling Larangan - Akademik [12HUMSS],12PFPL 12HUMSS 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1701,71,760064,General Biology 1 [12STEM01],12GENBIO1 12STEM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1702,71,760063,General Biology 1 [12STEM02],12GENBIO1 12STEM02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1703,71,760062,General Physics 1 [12STEM01],12GENPHYS1 12STEM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1704,71,760061,General Physics 1 [12STEM02],12GENPHYS1 12STEM02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1705,71,760060,Research in Daily Life 2 [12ABM],12RIDL2 12ABM 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1706,71,760059,Research in Daily Life 2 [12HUMSS],12RIDL2 12HUMSS 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1707,71,760058,Research in Daily Life 2 [12STEM01],12RIDL2 12STEM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1708,71,760057,Research in Daily Life 2 [12STEM02],12RIDL2 12STEM02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1709,71,760056,General Chemistry 2 [12STEM01],12GENCHEM2 12STEM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1710,71,760055,General Chemistry 2 [12STEM02],12GENCHEM2 12STEM02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1711,62,680062,Advanced Data Analytics [Tutorial],DNM.401 TUTORIAL 1stSem_SY22-23,,1,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,1,1
1712,70,740058,Music & Art Eduction 7 [Innovation],MA_07 Innovation SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1713,70,740057,Music & Art Eduction 7 [Integrity],MA_07 Integrity SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1714,70,740056,Physical Education & Health 7 [Innovation],PEH_07 Innovation SY22-23,,0,topics,1,5,0,0,0,2,0,1,1,,0,0,0,,,,0,1,0,,0,1
1715,70,740055,Physical Education & Health 7 [Integrity],PEH_07 Integrity SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1716,70,740054,Mathematics 7 [Innovation],MATH_07 Innovation SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1717,70,740053,Mathematics 7 [Integrity],MATH_07 Integrity SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1718,70,740052,Technology & Livelihood Education  7 [Innovation],TLE_07 Innovation SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1719,70,740051,Technology & Livelihood Education  7 [Integrity],TLE_07 Integrity SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1720,70,740050,Computer Science 7 [Innovation],COMSCI_07 Innovation SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1721,70,740049,Computer Science 7 [Integrity],COMSCI_07 Integrity SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1722,70,740048,Homeroom 7 [Innovation],HRO_07 Innovation SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1723,70,740047,Homeroom 7 [Integrity],HRO_07 Integrity SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1724,70,740046,Co-Curricular Club 7 [Innovation],CLUB_07 Innovation SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1725,70,740045,Co-Curricular Club 7 [Integrity],CLUB_07 Integrity SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1726,70,740044,Music & Art Eduction 8 [Innovation],MA_08 Innovation SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1727,70,740043,Music & Art Eduction 8 [Integrity],MA_08 Integrity SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1728,70,740042,Physical Education & Health 8 [Innovation],PEH_08 Innovation SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1729,70,740041,Physical Education & Health 8 [Integrity],PEH_08 Integrity SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1730,70,740040,Mathematics 8 [Innovation],MATH_08 Innovation SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1731,70,740039,Mathematics 8 [Integrity],MATH_08 Integrity SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1732,70,740038,Technology & Livelihood Education 8 [Innovation],TLE_08 Innovation SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1733,70,740037,Technology & Livelihood Education 8 [Integrity],TLE_08 Integrity SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1734,70,740036,Computer Science 8 [Innovation],COMSCI_08 Innovation SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1735,70,740035,Computer Science 8 [Integrity],COMSCI_08 Integrity SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1736,70,740034,Homeroom 8 [Innovation],HRO_08 Innovation SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1737,70,740033,Homeroom 8 [Integrity],HRO_08 Integrity SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1738,70,740032,Co-Curricular Club 8 [Innovation],CLUB_08 Innovation SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1739,70,740031,Co-Curricular Club 8 [Integrity],CLUB_08 Integrity SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1740,70,740030,Music & Art Eduction 9 [Innovation],MA_09 Innovation SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1741,70,740029,Music & Art Eduction 9 [Integrity],MA_09 Integrity SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1742,70,740028,Physical Education & Health 9 [Innovation],PEH_09 Innovation SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1743,70,740027,Physical Education & Health 9 [Integrity],PEH_09 Integrity SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1744,70,740026,Technology & Livelihood Education 9 [Innovation],TLE_09 Innovation SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1745,70,740025,Technology & Livelihood Education 9 [Integrity],TLE_09 Integrity SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1746,70,740024,Computer Science 9 [Innovation],COMSCI_09 Innovation SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1747,70,740023,Computer Science 9 [Integrity],COMSCI_09 Integrity SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1748,70,740022,Mathematics 9 [Innovation],MATH_09 Innovation SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1749,70,740021,Mathematics 9 [Integrity],MATH_09 Integrity SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1750,70,740020,Homeroom 9 [Innovation],HRO_09 Innovation SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1751,70,740019,Homeroom 9 [Integrity],HRO_09 Integrity SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1752,70,740018,Co-Curricular Club 9 [Innovation],CLUB_09 Innovation SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1753,70,740017,Co-Curricular Club 9 [Integrity],CLUB_09 Integrity SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1754,70,740016,Music & Art Eduction 10 [Integrity],MA_10 Innovation SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1755,70,740015,Music & Art Eduction 10 [Innovation],MA_10 Integrity SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1756,70,740014,Technology & Livelihood Education 10 [Innovation],TLE_10 Innovation SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1757,70,740013,Technology & Livelihood Education 10 [Integrity],TLE_10 Integrity SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1758,70,740012,Computer Science 10 [Innovation],COMSCI_10 Innovation SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1759,70,740011,Computer Science 10 [Integrity],COMSCI_10 Integrity SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1760,70,740010,Mathematics 10 [Innovation],MATH_10 Innovation SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1761,70,740009,Mathematics 10 [Integrity],MATH_10 Integrity SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1762,70,740008,Homeroom 10 [Innovation],HRO_10 Innovation SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1763,70,740007,Homeroom 10 [Integrity],HRO_10 Integrity SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1764,70,740006,Co-Curricular Club 10 [Innovation],CLUB_10 Innovation SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1765,71,760054,Christian Education 1 [11ABM],11CE1 11ABM 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1766,71,760053,Empowerment Technologies (E-Tech) / ICT: Robotics [11ABM],11ETECH 11ABM 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1767,71,760052,"Fundamentals of Accounting, Business and Management 1 [11ABM]",11FABM1 11ABM 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1768,71,760051,General Mathematics [11ABM],11GENMAT 11ABM 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1769,71,760050,Homeroom 1 [11ABM],11HR1 11ABM 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1770,71,760049,Nihongo 1 [11ABM],11NIH1 11ABM 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1771,71,760048,Organization and Management [11ABM],11ORGMGT 11ABM 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1772,71,760047,Physical Education and Health 1 [11ABM],11PEH1 11ABM 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1773,71,760046,Christian Education 1 [11HUMSS],11CE1 11HUMSS 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1774,71,760045,Empowerment Technologies (E-Tech) / ICT: Robotics [11HUMSS],11ETECH 11HUMSS 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1775,71,760044,General Mathematics [11HUMSS],11GENMAT 11HUMSS 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1776,71,760043,Homeroom 1 [11HUMSS],11HR1 11HUMSS 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1777,71,760042,Nihongo 1 [11HUMSS],11NIH1 11HUMSS 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1778,71,760041,Physical Education and Health 1 [11HUMSS],11PEH1 11HUMSS 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1779,71,760040,Pre-Calculus [11STEM01],11PRECAL 11STEM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1780,71,760039,Christian Education 1 [11STEM01],11CE1 11STEM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1781,71,760038,Empowerment Technologies (E-Tech) / ICT: Robotics [11STEM01],11ETECH 11STEM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1782,71,760037,General Mathematics [11STEM01],11GENMAT 11STEM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1783,71,760036,Homeroom 1 [11STEM01],11HR1 11STEM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1784,71,760035,Nihongo 1 [11STEM01],11NIH1 11STEM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1785,71,760034,Physical Education and Health 1 [11STEM01],11PEH1 11STEM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1786,71,760033,Pre-Calculus [11STEM02],11PRECAL 11STEM02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1787,71,760032,Christian Education 1 [11STEM02],11CE1 11STEM02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1788,71,760031,Empowerment Technologies (E-Tech) / ICT: Robotics [11STEM02],11ETECH 11STEM02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1789,71,760030,General Mathematics [11STEM02],11GENMAT 11STEM02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1790,71,760029,Homeroom 1 [11STEM02],11HR1 11STEM02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1791,71,760028,Nihongo 1 [11STEM02],11NIH1 11STEM02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1792,71,760027,Physical Education and Health 1 [11STEM02],11PEH1 11STEM02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1793,71,760026,Introduction to the Philosophy of the Human Person [12ABM],11PHILO 12ABM 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1794,71,760025,Applied Economics [12ABM],12APPECON 12ABM 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1795,71,760024,Business Finance [12ABM],12BUSFIN 12ABM 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1796,71,760023,Christian Education 3 [12ABM],12CE3 12ABM 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1797,71,760022,Entrepreneurship [12ABM],12ENTREP 12ABM 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1798,71,760021,Homeroom 3 [12ABM],12HR3 12ABM 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1799,71,760020,Mandarin 1 [12ABM],12MAN1 12ABM 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,0,0,,0,0,0,,,,0,1,0,,0,1
1800,71,760019,Physical Education and Health 3 [12ABM],12PEH3 12ABM 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1801,71,760018,Christian Education 3 [12HUMSS],12CE3 12HUMSS 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1802,71,760017,Entrepreneurship [12HUMSS],12ENTREP 12HUMSS 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1803,71,760016,Homeroom 3 [12HUMSS],12HR3 12HUMSS 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1804,71,760015,"Mandarin 1 [12HUMSS, 12ABM]",12MAN1 12HUMSS 12ABM 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1805,71,760014,Physical Education and Health 3 [12HUMSS],12PEH3 12HUMSS 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
