id,course,name,intro,introformat,tobemigrated,legacyfiles,legacyfileslast,display,displayoptions,filterfiles,revision,timemodified
4125,1389,Reference for Reports,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1666690535
4126,1493,Reference for Reports,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1666690553
4127,834,Reference for Reports,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1666690569
4128,871,Reference for Reports,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1666690584
4129,511,Reference for Reports,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1666690599
4130,555,Reference for Reports,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1666690616
4133,1425,CAIN AND ABEL_PPT_PDF,,1,0,0,,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",0,2,1666773959
4134,1425,CAIN AND ABEL_WS_PDF,,1,0,0,,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",0,2,1666773985
4138,1005,Gmeet Oct 25 2022,"<p dir=""ltr"" style=""text-align: left;"">Reminders on grading, individual, group recitation, finals&nbsp;</p><p dir=""ltr"" style=""text-align: left;"">https://drive.google.com/file/d/1g3xGSliBnAxxtSGGWHnvQZGxcySXAg0M/view?usp=sharing&nbsp;<br></p>",1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1666774201
4139,66,Face to Face Lab Manual,"<p dir=""ltr"" style=""text-align: left;"">Instructions:</p><p dir=""ltr"" style=""text-align: left;"">You are not required to print everything at once. I only require one output per group for the submission. The submission will be made after all the exercises in the laboratory have been performed. The output or the laboratory manual will only be submitted through TLC.</p>",1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,2,1666774406
4140,1032,"Gmeet Reminders Oct 24,2022","<p dir=""ltr"" style=""text-align: left;"">Grading, Individual, Group Recitation, Finals</p><p dir=""ltr"" style=""text-align: left;""><br></p>",1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1666774381
4141,1039,"Gmeet Oct 24,2022","<p dir=""ltr"" style=""text-align: left;"">Reminders on grading, individual and group recitation, finals</p>",1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1666774469
4142,941,SF QUICK GUIDE,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,3,1667000859
4143,951,SF QUICK GUIDE,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,3,1667000897
4144,969,SF QUICK GUIDE,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,3,1667000927
4145,980,SF QUICK GUIDE,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,3,1667000963
4146,941,GPHC: JOURNAL READING 2 Requirement,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1666787090
4147,951,GPHC: JOURNAL READING 2 Requirement,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1666787090
4148,969,GPHC: JOURNAL READING 2 Requirement,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1666787090
4149,980,GPHC: JOURNAL READING 2 Requirement,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1666787090
4150,931,Skull,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1666834734
4151,931,Vertebral Column and Thoracic Cage,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1666834779
4152,931,Joints,"<p dir=""ltr"" style=""text-align: left;"">Link for the video:&nbsp;https://youtu.be/MBvAWwhunNM</p>",1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1666834899
4153,874,Skull,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1666834952
4154,874,Vertebral Column and Thoracic Cage,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1666834982
4155,874,Joints,"<p dir=""ltr"" style=""text-align: left;"">Link for the video:&nbsp;https://youtu.be/MBvAWwhunNM</p>",1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1666835010
4156,96,The 5 Mighty Acts-Creation_WS_PDF,,1,0,0,,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",0,1,1665369809
4157,96,CAIN AND ABEL_PPT_PDF,,1,0,0,,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",0,2,1666773959
4158,96,CAIN AND ABEL_WS_PDF,,1,0,0,,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",0,2,1666773985
4159,541,CAIN AND ABEL_PPT_PDF,,1,0,0,,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",0,2,1666773959
4160,541,CAIN AND ABEL_WS_PDF,,1,0,0,,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",0,2,1666773985
4161,1282,CAIN AND ABEL_PPT_PDF,,1,0,0,,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",0,2,1666773959
4162,1282,CAIN AND ABEL_WS_PDF,,1,0,0,,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",0,2,1666773985
4163,851,CAIN AND ABEL_PPT_PDF,,1,0,0,,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",0,2,1666773959
4164,851,CAIN AND ABEL_WS_PDF,,1,0,0,,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",0,2,1666773985
4170,1161,Data Transformation,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1664625661
4174,1171,Data Transformation,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1664625661
4175,1171,T - test Independent Samples,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1666438492
4176,1171,T test Paired Samples,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1666438518
4178,917,EXERCISE 10: THE SKIN,"<p dir=""ltr"" style=""text-align: left;"">REFERENCE FOT HE LAB REPORT 10</p>",1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1666875672
4180,194,Lecture Presentation: Periodic Table,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1666531126
4181,194,Learning Resources: Module in Periodic TAble,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1666535743
4183,895,EPIDEMIOLOGY EXAMPLE CASE: who-phl-sitrep-43-covid-19-7jul2020,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1667379030
4184,895,TYPES OF EPIDEMIOLOGY,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1667386309
4185,921,EPIDEMIOLOGY EXAMPLE CASE: who-phl-sitrep-43-covid-19-7jul2020,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1667379030
4186,921,TYPES OF EPIDEMIOLOGY,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1667386309
4189,911,EPIDEMIOLOGY EXAMPLE CASE: who-phl-sitrep-43-covid-19-7jul2020,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1667379030
4190,911,TYPES OF EPIDEMIOLOGY,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1667386309
4191,925,EPIDEMIOLOGY EXAMPLE CASE: who-phl-sitrep-43-covid-19-7jul2020,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1667379030
4192,925,TYPES OF EPIDEMIOLOGY,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1667386309
4193,779,Case # 3,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667400547
4194,779,Case Analysis Format,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667400604
4195,772,Case # 3,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667400662
4196,772,Case Analysis Format,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667400691
4197,779,Case # 4,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667401359
4198,779,Case Analysis Format,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667401383
4199,772,Case # 4,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667401439
4200,772,Case Analysis Format,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667401470
4201,207,Blood sugar regulation in diabetics,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667427046
4202,207,Hormonal Communication,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667427129
4203,207,Hypothalamus and pituitary glands,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667427193
4204,207,Membrane-Bound Receptors that Activate G Proteins,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667427242
4205,207,Pancreas,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667427388
4206,207,Parathyroid glands,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667427513
4207,207,Secondary Messengers and cAMP,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667427569
4208,207,Signal Amplification,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667427612
4209,207,Steroid Hormone Action,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667427677
4210,207,Thyroid gland,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667427764
4211,207,Thyroxine action,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667427824
4212,207,Blood Groups and Agglutination Reaction,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667427953
4213,207,Hemoglobin breakdown,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667428028
4214,207,Hemopoiesis,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667428079
4215,207,HIV,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667428185
4216,207,Baroreceptor Reflex control of blood pressure,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667428424
4217,207,Blood flow through brain,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667428533
4218,207,Capillary exchange,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667428616
4219,207,Chemoreceptor  control of blood pressure,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667428690
4220,207,Fluid Exchange Across the Walls of Capillaries,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667428749
4221,207,Hepatic portal system,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667428823
4222,874,Organization of Muscular System,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667439424
4223,764,HEMA 1,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667439431
4224,874,Muscle Identification,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667439458
4225,764,HEMA 2,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667439497
4226,116,REPUBLIC ACT  Act 7431,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667451478
4227,1280,For loop Lecture Presentation,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667453900
4228,1891,LESSON 1.1 Descriptive Analytics and iTs Importance,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1667458239
4229,680,Maternal and Newborn Services,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667458252
4230,661,Maternal and Newborn Services,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667458301
4231,647,Maternal and Newborn Services,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667458331
4232,635,Maternal and Newborn Services,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667458365
4233,1891,LESSON 1.2 Data Type and its Scale of Measurements,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1667458754
4234,1891,LESSON 1.3 Descriptive Univariate Analysis,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1667458854
4238,1891,LESSON 1.4 Measures of Variability,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1667460434
4239,1891,LESSON 1.5 Measures of Location and Shapes,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1667460486
4240,1891,LESSON 1.6 Data Visualization,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1667460529
4241,1891,LESSON 1.7 Univariate Indicators,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1667460658
4242,1891,Data Set#1 - job Satisfaction and performance,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1667460633
4243,1161,LESSON 1.1 Descriptive Analytics and iTs Importance,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1667458239
4244,1161,LESSON 1.2 Data Type and its Scale of Measurements,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1667458754
4245,1161,LESSON 1.3 Descriptive Univariate Analysis,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1667458854
4246,1161,LESSON 1.4 Measures of Variability,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1667460434
4247,1161,LESSON 1.5 Measures of Location and Shapes,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1667460486
4248,1161,LESSON 1.6 Data Visualization,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1667460529
4249,1161,LESSON 1.7 Univariate Indicators,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1667460658
4250,1161,Data Set#1 - job Satisfaction and performance,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1667460633
4251,1171,LESSON 1.1 Descriptive Analytics and iTs Importance,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1667458239
4252,1171,LESSON 1.2 Data Type and its Scale of Measurements,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1667458754
4253,1171,LESSON 1.3 Descriptive Univariate Analysis,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1667458854
4254,1171,LESSON 1.4 Measures of Variability,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1667460434
4255,1171,LESSON 1.5 Measures of Location and Shapes,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1667460486
4256,1171,LESSON 1.6 Data Visualization,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1667460529
4257,1171,LESSON 1.7 Univariate Indicators,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1667460658
4259,1280,while loop,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667463971
4260,1280,do-while,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667464051
4261,1376,For loop Lecture Presentation,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667453900
4262,1376,while loop,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667463971
4263,1376,do-while,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667464051
4264,764,HEMA 3,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667464549
4265,764,HEMA 4,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667464572
4266,1864,Lesson1 - Linear Correlation,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1667465030
4268,1864,Data Set #1 Engagement Satisfaction  Attitude,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1667467397
4269,1238,Lesson1 - Linear Correlation,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1667465030
4270,1238,Data Set #1 Engagement Satisfaction  Attitude,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1667467397
4272,1850,Lesson1 - Linear Correlation,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1667465030
4273,1850,Data Set #1 Engagement Satisfaction  Attitude,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1667467397
4275,1208,Lesson1 - Linear Correlation,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1667465030
4276,1208,Data Set #1 Engagement Satisfaction  Attitude,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1667467397
4278,337,Lesson1 - Linear Correlation,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1667465030
4279,337,Data Set #1 Engagement Satisfaction  Attitude,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1667467397
4280,337,Lesson 2 - Linear Regression Analysis,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1667465033
4281,812,LEARNING MATERIAL: Module 5,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667469566
4282,812,PPT PRESENTATION: Module 5,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667469624
4285,1113,PERFORMANCE TASK - EVALUATION FORM,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,4,1637772523
4286,1113,FINAL REQUIREMENT 2  - GUIDELINES,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1637769864
4287,337,RESULTS for Data Set #1 Engagement Satisfaction  Attitude,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1667542560
4288,653,TOPIC 6 - THERAPEUTIC DIETS,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667548925
4289,653,TOPIC 7 - DISORDERS OF THE GI TRACT,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667548993
4290,653,TOPIC 8 - DIABETES MELLITUS,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667550389
4291,653,TOPIC 9 - CARDIOPULMONARY DISEASES,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667550407
4292,653,TOPIC 10 - DISEASES OF THE KIDNEY,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667550425
4293,653,TOPIC 11 - NUTRITION IN CANCER,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667550440
4294,605,TOPIC 6 -THERAPEUTIC DIETS,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667549562
4295,605,TOPIC 7 - DISORDERS OF THE GI TRACT,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667549620
4296,605,TOPIC 8 -DIABETES MELLITUS,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667549889
4297,605,TOPIC 9 -CARDIOPULMONARY DISEASES,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667549917
4298,605,TOPIC 10 - DISEASES OF THE KIDNEY,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667549941
4299,605,TOPIC 11 - NUTRITION IN CANCER,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667549963
4300,597,TOPIC 6 - THERAPEUTIC DIETS,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667550037
4301,597,TOPIC 7 - DISORDERS OF THE GI TRACT,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667550093
4302,597,TOPIC 8 - DIABETES MELLITUS,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667550152
4303,597,TOPIC 9 - CARDIO PULMONARY DISEASES,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667550212
4304,597,TOPIC 10 - DISEASES OF THE KIDNEY,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667550279
4305,597,TOPIC 11 - NUTRITION IN CANCER,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667550329
4306,818,LEARNING MATERIAL: Module 5,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667550446
4307,818,PPT PRESENTATION: Module 5,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667550493
4308,1326,Chapter 5 - Presentation,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,2,1667567437
4309,195,Laboratory Sheet: Metal Study,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667580283
4310,195,Laboratory Sheet: WATER CHEMICAL PROPERTIES,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667580391
4311,195,Lab Sheet: BUFFERED SOLUTIONS,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667580466
4312,195,Lab Sheet: IONIZATION,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667580510
4313,195,Lab Sheet: QUALITATIVE DETERMINATION,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667580607
4314,195,Lab Sheet: CRYSTALLIZATION,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667580839
4315,205,Laboratory Sheet: Metal Study,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667580283
4316,205,Laboratory Sheet: WATER CHEMICAL PROPERTIES,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,2,1667581034
4317,205,POST DISCUSSION: WATER CHEMICAL,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1608056469
4318,205,Lab Sheet: BUFFERED SOLUTIONS,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,3,1667581108
4319,205,Lab Sheet: IONIZATION,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667580510
4320,205,Lab Sheet: QUALITATIVE DETERMINATION,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,2,1667581124
4321,205,DISCUSSION : QUALITATIVE TEST,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1607705874
4322,205,Lab Sheet: CRYSTALLIZATION,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,2,1667581138
4323,839,CAIN AND ABEL_PPT_PDF,,1,0,0,,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",0,2,1666773959
4324,839,CAIN AND ABEL_WS_PDF,,1,0,0,,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",0,2,1666773985
4325,1181,Course Outline,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667616717
4326,667,"GENDER, SOCIO ECONOMIC AND CULTURAL ATTRIBUTES OF THE LEARNER.",,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667628564
4327,931,Organization of Muscular System,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667633158
4328,931,Muscle Identification,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667633196
4329,1160,Course Outline,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667639881
4330,1446,Human flourishing as reflected in Progress and Development,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667640295
4331,1160,Lecture on Nature and Scope of Public Administration,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667640582
4332,1160,Adopting a New Paradigm of Governance,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667640943
4334,728,Fluids and Electrolytes Part 1 (Powerpoint),,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1667661066
4335,715,Fluids and Electrolytes Part 1 (Powerpoint),,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1667661086
4336,728,Fluids and Electrolytes Part 2 (Powerpoint),,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1667661220
4337,715,Fluids and Electrolytes Part 2 (Powerpoint),,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1667661243
4338,271,Presentation Groupings and Instructions,"<p dir=""ltr"" style=""text-align: left;"">Please see attached file for the groups, assigned topics, and specific instructions.</p>",1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,2,1669981440
4339,266,Presentation Groupings and Instructions,"<p dir=""ltr"" style=""text-align: left;"">Please see attached file for the groupings, assigned topics, and instructions.</p>",1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,2,1667664968
4340,489,THE FALL OF MAN(ADAM & EVE)_PPT_PDF,,1,0,0,,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",0,2,1665142651
4341,489,CAIN AND ABEL_PPT_PDF,,1,0,0,,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",0,2,1666773959
4342,489,CAIN AND ABEL_WS_PDF,,1,0,0,,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",0,2,1666773985
4343,489,THE FALL OF MAN_WS_PDF,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667722250
4344,851,THE FALL OF MAN_WS_PDF,,1,0,0,,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",0,1,1667722762
4345,851,THE FALL OF MAN_PPT_PDF,,1,0,0,,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",0,1,1667722810
4346,1282,THE FALL OF MAN(ADAM AND EVE)_WS_PDF,,1,0,0,,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",0,5,1667730982
4347,1282,THE FALL OF MAN(ADAM & EVE)_PPT_PDF,,1,0,0,,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",0,2,1665142651
4348,629,GI ENDO DRUGS,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667741815
4349,607,GI ENDO DRUGS,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667741866
4350,627,Family Nursing Care Plan,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1667742678
4353,237,"Issues on Milgram's Experiment","<p dir=""ltr"" style=""text-align: left;"">Issues on Milgram's Experiment<br></p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1632789236
4354,953,Additional Resources: Carbohydrate Diseases,"<p dir=""ltr"" style=""text-align: left;""><strong><em>Please make sure to download your copy.</em></strong></p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,3,1637201624
4355,963,Additional Resources: Carbohydrate Diseases,"<p dir=""ltr"" style=""text-align: left;""><strong><em>Please make sure to download your copy.</em></strong></p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,3,1637201624
4356,976,Additional Resources: Carbohydrate Diseases,"<p dir=""ltr"" style=""text-align: left;""><strong><em>Please make sure to download your copy.</em></strong></p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,3,1637201624
